Date,BTC,NYSE,NASDAQ,LSE,BTC_Volume,NYSE_Volume,NASDAQ_Volume,LSE_Volume,BTC_Change,Stock_Avg,Stock_Change,Recommendation,Term_Suggested,Risk_Level
2019-02-27,3851.04736328125,12689.8701171875,7554.509765625,4489.0,8301309684,3771790000,2430790000,1240447.0,-0.08589100836423613,8244.4599609375,0.030415556840468483,Hold,Long-term,Low
2019-02-28,3854.785400390625,12644.8095703125,7532.52978515625,4507.0,8399767798,4445780000,2676790000,947626.0,0.09706546704713048,8228.113118489584,-0.19827669156461392,Hold,Long-term,Low
2019-03-01,3859.583740234375,12700.669921875,7595.35009765625,4695.0,7661247975,3994950000,2490920000,1452144.0,0.12447748305945971,8330.340006510416,1.24240985203663,Hold,Long-term,Low
2019-03-04,3761.55712890625,12637.26953125,7577.56982421875,4717.0,9029175788,3949730000,2582090000,1238886.0,-2.5398234090957206,8310.613118489584,-0.23680771739706952,Sell,Long-term,Medium
2019-03-05,3896.375,12624.4697265625,7576.35986328125,4735.0,10174126415,3631380000,2166670000,726100.0,3.5840973956695166,8311.943196614584,0.016004572779837467,Buy,Short-term,Medium
2019-03-06,3903.942626953125,12538.0,7505.919921875,4705.0,9175291529,3800180000,2256550000,645021.0,0.19422224383240927,8249.639973958334,-0.7495626616123352,Hold,Long-term,Low
2019-03-07,3911.484375,12443.4296875,7421.4599609375,4632.0,9584165519,3932150000,2462690000,541634.0,0.19318286070102442,8165.6298828125,-1.0183485753442412,Hold,Long-term,Low
2019-03-08,3901.131591796875,12415.1298828125,7408.14013671875,4635.0,10638638944,3424300000,2260950000,388337.0,-0.26467658337827604,8152.756673177083,-0.15765115269935626,Hold,Long-term,Low
2019-03-11,3905.227294921875,12561.259765625,7558.06005859375,4644.0,10125901903,3764850000,2248460000,350985.0,0.10498756652075336,8254.43994140625,1.2472255987193703,Hold,Long-term,Low
2019-03-12,3909.15625,12582.8095703125,7591.02978515625,4669.0,9809887079,3432340000,2171620000,514346.0,0.10060759032475275,8280.946451822916,0.32111821764797543,Hold,Long-term,Low
2019-03-13,3906.71728515625,12674.259765625,7643.41015625,4666.0,9469184841,3782250000,2379260000,491464.0,-0.06239108103570645,8327.889973958334,0.5668859520892466,Hold,Long-term,Low
2019-03-14,3924.369140625,12660.16015625,7630.91015625,4670.0,10480789570,3505670000,2198900000,703342.0,0.4518334494236109,8320.356770833334,-0.09045752463777701,Hold,Long-term,Low
2019-03-15,3960.9111328125,12715.76953125,7688.52978515625,4750.0,9394210605,5969780000,3451860000,995020.0,0.9311558336655423,8384.766438802084,0.7741214678983033,Hold,Long-term,Low
2019-03-18,4032.50732421875,12781.41015625,7714.47998046875,4781.0,9646954186,3620770000,2302140000,434764.0,1.8075687387465456,8425.630045572916,0.4873553374334705,Hold,Long-term,Low
2019-03-19,4071.190185546875,12760.7900390625,7723.9501953125,4806.0,9344919956,3650740000,2457920000,788128.0,0.9592756619634768,8430.246744791666,0.05479351922383913,Hold,Long-term,Low
2019-03-20,4087.476318359375,12700.25,7728.97021484375,4711.0,10175916388,3779160000,2464230000,1148905.0,0.40003370194585663,8380.073404947916,-0.5951586159058442,Hold,Long-term,Low
2019-03-21,4029.326904296875,12782.5400390625,7838.9599609375,4642.0,10831212662,3612620000,2502810000,2001692.0,-1.4226238767748978,8421.166666666666,0.49036875613150954,Hold,Long-term,Low
2019-03-22,4023.96826171875,12539.41015625,7642.669921875,4594.0,9252935969,4253730000,2504740000,628683.0,-0.13299101079167208,8258.693359375,-1.9293443975498148,Sell,Long-term,Low
2019-03-25,3963.070556640625,12535.6796875,7637.5400390625,4538.0,10359818883,3406110000,2162490000,527497.0,-1.513374388597033,8237.0732421875,-0.2617861718156367,Hold,Long-term,Low
2019-03-26,3985.080810546875,12641.3603515625,7691.52001953125,4601.0,10707678815,3288570000,2080350000,716054.0,0.555383851780511,8311.29345703125,0.9010508060510958,Hold,Long-term,Low
2019-03-27,4087.066162109375,12591.7197265625,7643.3798828125,4650.0,10897131934,3422400000,2244070000,638548.0,2.5591790081793686,8295.033203125,-0.1956404738963191,Buy,Long-term,Medium
2019-03-28,4069.107177734375,12632.580078125,7669.169921875,4706.0,9353915899,3185460000,1922150000,611219.0,-0.43941017009940797,8335.916666666666,0.49286678594926414,Hold,Long-term,Low
2019-03-29,4098.37451171875,12696.8798828125,7729.31982421875,4751.0,10918665557,3752520000,2311790000,656245.0,0.7192568960710188,8392.39990234375,0.6775887756045762,Hold,Long-term,Low
2019-04-01,4158.18310546875,12836.0302734375,7828.91015625,4754.0,10157794171,3560090000,2230050000,677030.0,1.4593247537282306,8472.980143229166,0.9601573068856339,Hold,Long-term,Low
2019-04-02,4879.8779296875,12819.0498046875,7848.68994140625,4806.0,21315047816,3267210000,2123250000,619178.0,17.35601357404375,8491.24658203125,0.21558458173280837,Buy,Short-term,High
2019-04-03,4973.02197265625,12833.599609375,7895.5498046875,4930.0,22899891582,3570000000,2509630000,1316576.0,1.9087371510277729,8553.0498046875,0.7278462833364863,Hold,Long-term,Low
2019-04-04,4922.798828125,12868.740234375,7891.77978515625,4929.0,18251810240,3038740000,2152640000,764991.0,-1.0099119772122078,8563.17333984375,0.11836170006518376,Hold,Long-term,Low
2019-04-05,5036.68115234375,12927.7197265625,7938.68994140625,4944.0,16837325387,3155970000,2157050000,728166.0,2.3133653881632465,8603.469889322916,0.4705796307038268,Buy,Long-term,Medium
2019-04-08,5289.77099609375,12943.33984375,7953.8798828125,4865.0,17154113634,3056460000,2075550000,425552.0,5.024932809817195,8587.406575520834,-0.1867073867721336,Buy,Short-term,High
2019-04-09,5204.95849609375,12849.7099609375,7909.27978515625,4787.0,14722104361,3032480000,2078800000,1216650.0,-1.6033302776742198,8515.329915364584,-0.8393297734581529,Hold,Long-term,Low
2019-04-10,5324.5517578125,12887.3603515625,7964.240234375,4770.0,15504590933,3092230000,2012290000,780491.0,2.297679449480783,8540.533528645834,0.2959792930133487,Buy,Long-term,Medium
2019-04-11,5064.48779296875,12887.1201171875,7947.35986328125,4840.0,16555616019,2970650000,1969480000,460749.0,-4.884241466188555,8558.159993489584,0.206385991983149,Sell,Short-term,Medium
2019-04-12,5089.5390625,12969.5400390625,7984.16015625,4858.0,13675206312,3726050000,1968900000,380245.0,0.4946456691243162,8603.900065104166,0.5344615156690047,Hold,Long-term,Low
2019-04-15,5067.1083984375,12956.6796875,7976.009765625,4863.0,12290155061,3114530000,1827710000,522941.0,-0.44072093340967733,8598.563151041666,-0.06202901035712305,Hold,Long-term,Low
2019-04-16,5235.5595703125,12952.240234375,8000.22998046875,4936.0,11618660197,3403120000,2102740000,451237.0,3.3244043472001383,8629.490071614584,0.3596754484401332,Buy,Short-term,Medium
2019-04-17,5251.93798828125,12907.1103515625,7996.080078125,4945.0,12438480677,3648100000,2317330000,417841.0,0.3128303240330199,8616.0634765625,-0.15558966915378836,Hold,Long-term,Low
2019-04-18,5298.3857421875,12922.7099609375,7998.06005859375,4964.0,13256489918,3507100000,2124630000,371518.0,0.8843926567657423,8628.256673177084,0.14151702396056898,Hold,Long-term,Low
2019-04-22,5399.365234375,12914.2802734375,8015.27001953125,4997.0,14601631648,3010130000,1790990000,530991.0,1.9058539166650013,8642.183430989584,0.16140871024148407,Hold,Long-term,Low
2019-04-23,5572.3623046875,12993.849609375,8120.81982421875,4997.0,15867308108,3674480000,2099410000,530991.0,3.2040260809014454,8703.889811197916,0.7140137755820231,Buy,Short-term,Medium
2019-04-24,5464.86669921875,12951.6298828125,8102.009765625,4985.0,17048033399,3468480000,2043310000,449067.0,-1.9290850018550354,8679.546549479166,-0.27968255856629654,Hold,Long-term,Low
2019-04-25,5210.515625,12912.9599609375,8118.68017578125,5040.0,15330283408,3440010000,2073370000,774678.0,-4.654296037177108,8690.546712239584,0.12673660654631824,Sell,Short-term,Medium
2019-04-26,5279.34814453125,12991.2001953125,8146.39990234375,5082.0,16812108040,3264390000,1982560000,510936.0,1.3210308630683842,8739.86669921875,0.5675130531167305,Hold,Long-term,Low
2019-04-29,5247.3525390625,13008.0595703125,8161.85009765625,5108.0,13735490672,3150390000,1781860000,421584.0,-0.6060521979762479,8759.30322265625,0.2223892435251562,Hold,Long-term,Low
2019-04-30,5350.7265625,13060.650390625,8095.39013671875,5014.0,13878964574,3939760000,2131850000,1482016.0,1.9700224573813152,8723.346842447916,-0.41049361226965786,Hold,Long-term,Low
2019-05-01,5402.697265625,12946.1298828125,8049.64013671875,5186.0,13679528236,3669330000,2273540000,711198.0,0.9712831055362026,8727.256673177084,0.044820305781523295,Hold,Long-term,Low
2019-05-02,5505.28369140625,12929.5595703125,8036.77001953125,5100.0,14644460907,3802290000,2211530000,635698.0,1.8988001869725712,8688.776529947916,-0.44091911891894764,Hold,Long-term,Low
2019-05-03,5768.28955078125,13037.8798828125,8164.0,5116.0,18720780006,3357180000,2081080000,409260.0,4.7773352676729886,8772.626627604166,0.9650391786143908,Buy,Short-term,Medium
2019-05-06,5746.80712890625,12976.669921875,8123.2900390625,5112.0,15737171804,3203260000,1979650000,524217.0,-0.3724227378996692,8737.319986979166,-0.402463733198255,Hold,Long-term,Low
2019-05-07,5829.50146484375,12778.5,7963.759765625,5112.0,18026409033,3793060000,2397600000,524217.0,1.4389613933892154,8618.086588541666,-1.3646449782678038,Hold,Long-term,Low
2019-05-08,5982.45751953125,12766.6904296875,7943.31982421875,5142.0,15320605300,3543110000,2214680000,1934773.0,2.6238273651690402,8617.336751302084,-0.00870073921720449,Buy,Long-term,Medium
2019-05-09,6174.52880859375,12731.349609375,7910.58984375,5076.0,16784645411,3659050000,2549500000,706324.0,3.2105750594205507,8572.646484375,-0.5186088024276336,Buy,Short-term,Medium
2019-05-10,6378.84912109375,12788.1396484375,7916.93994140625,5072.0,19419875368,3566780000,2421470000,428460.0,3.309083475578345,8592.35986328125,0.22995674605479355,Buy,Short-term,Medium
2019-05-13,7814.9150390625,12526.7099609375,7647.02001953125,5050.0,28677672181,3900270000,2484820000,467509.0,22.5129312624738,8407.909993489584,-2.1466730063285366,Buy,Short-term,High
2019-05-14,7994.416015625,12620.0,7734.490234375,5138.0,32031452227,3354860000,2103140000,544019.0,2.296902470023965,8497.496744791666,1.065505593797389,Buy,Long-term,Medium
2019-05-15,8205.16796875,12652.2900390625,7822.14990234375,5224.0,28344112920,3140900000,2014080000,693320.0,2.6362395040874453,8566.146647135416,0.8078838322100879,Buy,Long-term,Medium
2019-05-16,7884.9091796875,12738.3603515625,7898.0498046875,5284.0,33167197581,3338470000,2168720000,510560.0,-3.903135076359554,8640.13671875,0.8637497659385263,Sell,Short-term,Medium
2019-05-17,7343.8955078125,12657.6298828125,7816.27978515625,5288.0,30066644905,3316040000,2176380000,806639.0,-6.8613811465161545,8587.30322265625,-0.6114891212206874,Sell,Short-term,High
2019-05-20,7978.30908203125,12616.7998046875,7702.3798828125,5248.0,23843404340,3293750000,2130700000,1040303.0,8.638651973518074,8522.393229166666,-0.7558833292194533,Buy,Short-term,High
2019-05-21,7963.32763671875,12720.7197265625,7785.72021484375,5270.0,25127245056,3223050000,2000130000,626950.0,-0.18777719888342093,8592.146647135416,0.8184721837291908,Hold,Long-term,Low
2019-05-22,7680.06640625,12671.990234375,7750.83984375,5292.0,24719473175,3194000000,1884660000,1383548.0,-3.5570711565682367,8571.610026041666,-0.23901618462944807,Sell,Short-term,Medium
2019-05-23,7881.8466796875,12525.0,7628.27978515625,5210.0,24457107820,3899320000,2270530000,760398.0,2.627324592835456,8454.426595052084,-1.3671110868735736,Buy,Long-term,Medium
2019-05-24,7987.37158203125,12581.3603515625,7637.009765625,5230.0,25919126991,2889230000,1685230000,972415.0,1.3388347506898546,8482.7900390625,0.3354863123066876,Hold,Long-term,Low
2019-05-28,8719.9619140625,12465.900390625,7607.35009765625,5224.0,24226919267,4146980000,2378470000,1472440.0,9.171857406500505,8432.416829427084,-0.5938283206757711,Buy,Short-term,High
2019-05-29,8659.4873046875,12386.2099609375,7547.31005859375,5146.0,23473479966,3701110000,2282120000,628923.0,-0.6935191916087824,8359.840006510416,-0.8606882746046485,Hold,Long-term,Low
2019-05-30,8319.47265625,12393.66015625,7567.72021484375,5252.0,29246528551,3276030000,1875180000,495217.0,-3.9264986075266295,8404.460123697916,0.5337436739548895,Sell,Short-term,Medium
