Date,Ticker,Close,Type
2024-08-06,ETH-USD,2458.723876953125,Crypto
2024-08-07,ETH-USD,2336.58935546875,Crypto
2024-08-08,ETH-USD,2683.352783203125,Crypto
2024-08-09,ETH-USD,2599.5986328125,Crypto
2024-08-10,ETH-USD,2610.02294921875,Crypto
2024-08-11,ETH-USD,2553.252197265625,Crypto
2024-08-12,ETH-USD,2724.431884765625,Crypto
2024-08-13,ETH-USD,2703.671875,Crypto
2024-08-14,ETH-USD,2662.914794921875,Crypto
2024-08-15,ETH-USD,2570.087646484375,Crypto
2024-08-16,ETH-USD,2593.1865234375,Crypto
2024-08-17,ETH-USD,2614.546875,Crypto
2024-08-18,ETH-USD,2613.357177734375,Crypto
2024-08-19,ETH-USD,2637.306396484375,Crypto
2024-08-20,ETH-USD,2573.10693359375,Crypto
2024-08-21,ETH-USD,2631.3955078125,Crypto
2024-08-22,ETH-USD,2622.951416015625,Crypto
2024-08-23,ETH-USD,2764.447021484375,Crypto
2024-08-24,ETH-USD,2769.3896484375,Crypto
2024-08-25,ETH-USD,2749.15771484375,Crypto
2024-08-26,ETH-USD,2681.340576171875,Crypto
2024-08-27,ETH-USD,2458.7265625,Crypto
2024-08-28,ETH-USD,2528.41552734375,Crypto
2024-08-29,ETH-USD,2528.792724609375,Crypto
2024-08-30,ETH-USD,2525.822021484375,Crypto
2024-08-31,ETH-USD,2513.393798828125,Crypto
2024-09-01,ETH-USD,2427.90234375,Crypto
2024-09-02,ETH-USD,2538.187255859375,Crypto
2024-09-03,ETH-USD,2420.603759765625,Crypto
2024-09-04,ETH-USD,2448.97705078125,Crypto
2024-09-05,ETH-USD,2367.737548828125,Crypto
2024-09-06,ETH-USD,2223.87646484375,Crypto
2024-09-07,ETH-USD,2274.107177734375,Crypto
2024-09-08,ETH-USD,2297.29296875,Crypto
2024-09-09,ETH-USD,2358.482177734375,Crypto
2024-09-10,ETH-USD,2389.5810546875,Crypto
2024-09-11,ETH-USD,2339.841552734375,Crypto
2024-09-12,ETH-USD,2361.78173828125,Crypto
2024-09-13,ETH-USD,2441.607177734375,Crypto
2024-09-14,ETH-USD,2418.595703125,Crypto
2024-09-15,ETH-USD,2320.897216796875,Crypto
2024-09-16,ETH-USD,2295.28369140625,Crypto
2024-09-17,ETH-USD,2341.707763671875,Crypto
2024-09-18,ETH-USD,2369.72900390625,Crypto
2024-09-19,ETH-USD,2464.752197265625,Crypto
2024-09-20,ETH-USD,2561.072021484375,Crypto
2024-09-21,ETH-USD,2615.857177734375,Crypto
2024-09-22,ETH-USD,2582.862548828125,Crypto
2024-09-23,ETH-USD,2648.54638671875,Crypto
2024-09-24,ETH-USD,2654.35498046875,Crypto
2024-09-25,ETH-USD,2579.388671875,Crypto
2024-09-26,ETH-USD,2632.199951171875,Crypto
2024-09-27,ETH-USD,2695.900634765625,Crypto
2024-09-28,ETH-USD,2677.5390625,Crypto
2024-09-29,ETH-USD,2659.346923828125,Crypto
2024-09-30,ETH-USD,2603.062744140625,Crypto
2024-10-01,ETH-USD,2448.921142578125,Crypto
2024-10-02,ETH-USD,2365.231689453125,Crypto
2024-10-03,ETH-USD,2349.791259765625,Crypto
2024-10-04,ETH-USD,2414.7939453125,Crypto
2024-10-05,ETH-USD,2415.6318359375,Crypto
2024-10-06,ETH-USD,2439.957763671875,Crypto
2024-10-07,ETH-USD,2421.796630859375,Crypto
2024-10-08,ETH-USD,2439.8408203125,Crypto
2024-10-09,ETH-USD,2368.283447265625,Crypto
2024-10-10,ETH-USD,2383.85791015625,Crypto
2024-10-11,ETH-USD,2436.513427734375,Crypto
2024-10-12,ETH-USD,2476.523193359375,Crypto
2024-10-13,ETH-USD,2467.677001953125,Crypto
2024-10-14,ETH-USD,2628.89990234375,Crypto
2024-10-15,ETH-USD,2606.02197265625,Crypto
2024-10-16,ETH-USD,2611.10205078125,Crypto
2024-10-17,ETH-USD,2604.2734375,Crypto
2024-10-18,ETH-USD,2641.55224609375,Crypto
2024-10-19,ETH-USD,2648.656982421875,Crypto
2024-10-20,ETH-USD,2746.364013671875,Crypto
2024-10-21,ETH-USD,2665.712158203125,Crypto
2024-10-22,ETH-USD,2620.197509765625,Crypto
2024-10-23,ETH-USD,2509.098876953125,Crypto
2024-10-24,ETH-USD,2534.49853515625,Crypto
2024-10-25,ETH-USD,2435.93408203125,Crypto
2024-10-26,ETH-USD,2479.603271484375,Crypto
2024-10-27,ETH-USD,2505.940673828125,Crypto
2024-10-28,ETH-USD,2565.34814453125,Crypto
2024-10-29,ETH-USD,2637.95751953125,Crypto
2024-10-30,ETH-USD,2657.37255859375,Crypto
2024-10-31,ETH-USD,2515.79931640625,Crypto
2024-11-01,ETH-USD,2511.885498046875,Crypto
2024-11-02,ETH-USD,2491.068603515625,Crypto
2024-11-03,ETH-USD,2456.42529296875,Crypto
2024-11-04,ETH-USD,2397.0263671875,Crypto
2024-11-05,ETH-USD,2422.650634765625,Crypto
2024-11-06,ETH-USD,2724.169189453125,Crypto
2024-11-07,ETH-USD,2895.58544921875,Crypto
2024-11-08,ETH-USD,2962.296630859375,Crypto
2024-11-09,ETH-USD,3131.14453125,Crypto
2024-11-10,ETH-USD,3191.331298828125,Crypto
2024-11-11,ETH-USD,3374.81298828125,Crypto
2024-11-12,ETH-USD,3246.25732421875,Crypto
2024-11-13,ETH-USD,3192.595947265625,Crypto
2024-11-14,ETH-USD,3058.94873046875,Crypto
2024-11-15,ETH-USD,3103.04052734375,Crypto
2024-11-16,ETH-USD,3133.27392578125,Crypto
2024-11-17,ETH-USD,3075.66162109375,Crypto
2024-11-18,ETH-USD,3207.8564453125,Crypto
2024-11-19,ETH-USD,3111.384033203125,Crypto
2024-11-20,ETH-USD,3072.18798828125,Crypto
2024-11-21,ETH-USD,3361.053955078125,Crypto
2024-11-22,ETH-USD,3331.600830078125,Crypto
2024-11-23,ETH-USD,3396.223388671875,Crypto
2024-11-24,ETH-USD,3363.659912109375,Crypto
2024-11-25,ETH-USD,3413.5439453125,Crypto
2024-11-26,ETH-USD,3326.517333984375,Crypto
2024-11-27,ETH-USD,3657.249267578125,Crypto
2024-11-28,ETH-USD,3579.8115234375,Crypto
2024-11-29,ETH-USD,3593.494384765625,Crypto
2024-11-30,ETH-USD,3705.705322265625,Crypto
2024-12-01,ETH-USD,3711.1650390625,Crypto
2024-12-02,ETH-USD,3644.198486328125,Crypto
2024-12-03,ETH-USD,3620.711669921875,Crypto
2024-12-04,ETH-USD,3841.3310546875,Crypto
2024-12-05,ETH-USD,3811.00830078125,Crypto
2024-12-06,ETH-USD,4005.810546875,Crypto
2024-12-07,ETH-USD,4002.692626953125,Crypto
2024-12-08,ETH-USD,4005.70458984375,Crypto
2024-12-09,ETH-USD,3718.6904296875,Crypto
2024-12-10,ETH-USD,3631.833740234375,Crypto
2024-12-11,ETH-USD,3832.822021484375,Crypto
2024-12-12,ETH-USD,3883.1015625,Crypto
2024-12-13,ETH-USD,3911.205322265625,Crypto
2024-12-14,ETH-USD,3868.4052734375,Crypto
2024-12-15,ETH-USD,3951.941162109375,Crypto
2024-12-16,ETH-USD,3987.48095703125,Crypto
2024-12-17,ETH-USD,3886.76611328125,Crypto
2024-12-18,ETH-USD,3618.791259765625,Crypto
2024-12-19,ETH-USD,3417.927978515625,Crypto
2024-12-20,ETH-USD,3472.553466796875,Crypto
2024-12-21,ETH-USD,3337.222412109375,Crypto
2024-12-22,ETH-USD,3277.53515625,Crypto
2024-12-23,ETH-USD,3415.785400390625,Crypto
2024-12-24,ETH-USD,3492.0498046875,Crypto
2024-12-25,ETH-USD,3493.2353515625,Crypto
2024-12-26,ETH-USD,3331.225830078125,Crypto
2024-12-27,ETH-USD,3328.9169921875,Crypto
2024-12-28,ETH-USD,3397.90234375,Crypto
2024-12-29,ETH-USD,3349.513427734375,Crypto
2024-12-30,ETH-USD,3356.392578125,Crypto
2024-12-31,ETH-USD,3332.53173828125,Crypto
2025-01-01,ETH-USD,3353.504150390625,Crypto
2025-01-02,ETH-USD,3451.392578125,Crypto
2025-01-03,ETH-USD,3605.009765625,Crypto
2025-01-04,ETH-USD,3657.706787109375,Crypto
2025-01-05,ETH-USD,3634.103759765625,Crypto
2025-01-06,ETH-USD,3688.611328125,Crypto
2025-01-07,ETH-USD,3381.577392578125,Crypto
2025-01-08,ETH-USD,3326.329345703125,Crypto
2025-01-09,ETH-USD,3219.4306640625,Crypto
2025-01-10,ETH-USD,3267.489990234375,Crypto
2025-01-11,ETH-USD,3282.2177734375,Crypto
2025-01-12,ETH-USD,3265.951171875,Crypto
2025-01-13,ETH-USD,3135.499755859375,Crypto
2025-01-14,ETH-USD,3223.6845703125,Crypto
2025-01-15,ETH-USD,3450.53759765625,Crypto
2025-01-16,ETH-USD,3308.34521484375,Crypto
2025-01-17,ETH-USD,3474.107177734375,Crypto
2025-01-18,ETH-USD,3305.78955078125,Crypto
2025-01-19,ETH-USD,3208.96435546875,Crypto
2025-01-20,ETH-USD,3278.035400390625,Crypto
2025-01-21,ETH-USD,3327.40625,Crypto
2025-01-22,ETH-USD,3240.224609375,Crypto
2025-01-23,ETH-USD,3334.714111328125,Crypto
2025-01-24,ETH-USD,3309.554931640625,Crypto
2025-01-25,ETH-USD,3317.26953125,Crypto
2025-01-26,ETH-USD,3236.13427734375,Crypto
2025-01-27,ETH-USD,3178.92041015625,Crypto
2025-01-28,ETH-USD,3077.112548828125,Crypto
2025-01-29,ETH-USD,3112.9990234375,Crypto
2025-01-30,ETH-USD,3247.780029296875,Crypto
2025-01-31,ETH-USD,3298.26513671875,Crypto
2025-02-01,ETH-USD,3118.32861328125,Crypto
2025-02-02,ETH-USD,2868.69287109375,Crypto
2025-02-03,ETH-USD,2884.566650390625,Crypto
2025-02-04,ETH-USD,2735.05126953125,Crypto
2025-02-05,ETH-USD,2787.779052734375,Crypto
2025-02-06,ETH-USD,2688.40087890625,Crypto
2025-02-07,ETH-USD,2622.211181640625,Crypto
2025-02-08,ETH-USD,2632.308349609375,Crypto
2025-02-09,ETH-USD,2628.72119140625,Crypto
2025-02-10,ETH-USD,2661.166748046875,Crypto
2025-02-11,ETH-USD,2602.781982421875,Crypto
2025-02-12,ETH-USD,2736.902099609375,Crypto
2025-02-13,ETH-USD,2675.902587890625,Crypto
2025-02-14,ETH-USD,2726.091552734375,Crypto
2025-02-15,ETH-USD,2693.559814453125,Crypto
2025-02-16,ETH-USD,2663.31591796875,Crypto
2025-02-17,ETH-USD,2743.19970703125,Crypto
2025-02-18,ETH-USD,2669.3388671875,Crypto
2025-02-19,ETH-USD,2715.77099609375,Crypto
2025-02-20,ETH-USD,2740.386474609375,Crypto
2025-02-21,ETH-USD,2659.655517578125,Crypto
2025-02-22,ETH-USD,2764.029296875,Crypto
2025-02-23,ETH-USD,2821.310302734375,Crypto
2025-02-24,ETH-USD,2513.8212890625,Crypto
2025-02-25,ETH-USD,2493.592529296875,Crypto
2025-02-26,ETH-USD,2331.45263671875,Crypto
2025-02-27,ETH-USD,2305.484375,Crypto
2025-02-28,ETH-USD,2237.9052734375,Crypto
2025-03-01,ETH-USD,2216.643310546875,Crypto
2025-03-02,ETH-USD,2519.694580078125,Crypto
2025-03-03,ETH-USD,2145.573974609375,Crypto
2025-03-04,ETH-USD,2170.01513671875,Crypto
2025-03-05,ETH-USD,2241.977294921875,Crypto
2025-03-06,ETH-USD,2202.476806640625,Crypto
2025-03-07,ETH-USD,2138.987548828125,Crypto
2025-03-08,ETH-USD,2201.51025390625,Crypto
2025-03-09,ETH-USD,2015.5091552734375,Crypto
2025-03-10,ETH-USD,1861.1513671875,Crypto
2025-03-11,ETH-USD,1919.844970703125,Crypto
2025-03-12,ETH-USD,1908.982666015625,Crypto
2025-03-13,ETH-USD,1862.9696044921875,Crypto
2025-03-14,ETH-USD,1909.467529296875,Crypto
2025-03-15,ETH-USD,1937.3946533203125,Crypto
2025-03-16,ETH-USD,1887.43505859375,Crypto
2025-03-17,ETH-USD,1927.0029296875,Crypto
2025-03-18,ETH-USD,1932.54345703125,Crypto
2025-03-19,ETH-USD,2057.7490234375,Crypto
2025-03-20,ETH-USD,1982.099853515625,Crypto
2025-03-21,ETH-USD,1964.8475341796875,Crypto
2025-03-22,ETH-USD,1980.037841796875,Crypto
2025-03-23,ETH-USD,2005.2991943359375,Crypto
2025-03-24,ETH-USD,2077.47900390625,Crypto
2025-03-25,ETH-USD,2067.76416015625,Crypto
2025-03-26,ETH-USD,2009.1893310546875,Crypto
2025-03-27,ETH-USD,2002.357421875,Crypto
2025-03-28,ETH-USD,1895.5029296875,Crypto
2025-03-29,ETH-USD,1827.3203125,Crypto
2025-03-30,ETH-USD,1806.2186279296875,Crypto
2025-03-31,ETH-USD,1823.47998046875,Crypto
2025-04-01,ETH-USD,1905.491455078125,Crypto
2025-04-02,ETH-USD,1795.313232421875,Crypto
2025-04-03,ETH-USD,1815.63720703125,Crypto
2025-04-04,ETH-USD,1815.335205078125,Crypto
2025-04-05,ETH-USD,1805.9732666015625,Crypto
2025-04-06,ETH-USD,1576.72802734375,Crypto
2025-04-07,ETH-USD,1555.240966796875,Crypto
2025-04-08,ETH-USD,1472.5531005859375,Crypto
2025-04-09,ETH-USD,1668.0400390625,Crypto
2025-04-10,ETH-USD,1522.518798828125,Crypto
2025-04-11,ETH-USD,1567.1497802734375,Crypto
2025-04-12,ETH-USD,1643.528564453125,Crypto
2025-04-13,ETH-USD,1596.685791015625,Crypto
2025-04-14,ETH-USD,1622.7698974609375,Crypto
2025-04-15,ETH-USD,1588.6324462890625,Crypto
2025-04-16,ETH-USD,1578.1053466796875,Crypto
2025-04-17,ETH-USD,1582.54833984375,Crypto
2025-04-18,ETH-USD,1588.9246826171875,Crypto
2025-04-19,ETH-USD,1612.9228515625,Crypto
2025-04-20,ETH-USD,1587.5142822265625,Crypto
2025-04-21,ETH-USD,1579.7344970703125,Crypto
2025-04-22,ETH-USD,1757.3316650390625,Crypto
2025-04-23,ETH-USD,1796.104248046875,Crypto
2025-04-24,ETH-USD,1769.8316650390625,Crypto
2025-04-25,ETH-USD,1786.634521484375,Crypto
2025-04-26,ETH-USD,1821.881103515625,Crypto
2025-04-27,ETH-USD,1792.864990234375,Crypto
2025-04-28,ETH-USD,1798.851806640625,Crypto
2025-04-29,ETH-USD,1799.1756591796875,Crypto
2025-04-30,ETH-USD,1793.775390625,Crypto
2025-05-01,ETH-USD,1839.2215576171875,Crypto
2025-05-02,ETH-USD,1842.7078857421875,Crypto
2025-05-03,ETH-USD,1833.8397216796875,Crypto
2025-05-04,ETH-USD,1808.59423828125,Crypto
2025-05-05,ETH-USD,1819.697509765625,Crypto
2025-05-06,ETH-USD,1815.0875244140625,Crypto
2025-05-07,ETH-USD,1811.606689453125,Crypto
2025-05-08,ETH-USD,2206.5146484375,Crypto
2025-05-09,ETH-USD,2345.50732421875,Crypto
2025-05-10,ETH-USD,2582.422607421875,Crypto
2025-05-11,ETH-USD,2510.23779296875,Crypto
2025-05-12,ETH-USD,2496.397705078125,Crypto
2025-05-13,ETH-USD,2680.129638671875,Crypto
2025-05-14,ETH-USD,2610.063232421875,Crypto
2025-05-15,ETH-USD,2546.85693359375,Crypto
2025-05-16,ETH-USD,2536.297607421875,Crypto
2025-05-17,ETH-USD,2475.75439453125,Crypto
2025-05-18,ETH-USD,2498.233642578125,Crypto
2025-05-19,ETH-USD,2529.166748046875,Crypto
2025-05-20,ETH-USD,2524.173095703125,Crypto
2025-05-21,ETH-USD,2552.34716796875,Crypto
2025-05-22,ETH-USD,2664.156982421875,Crypto
2025-05-23,ETH-USD,2526.44189453125,Crypto
2025-05-24,ETH-USD,2530.646240234375,Crypto
2025-05-25,ETH-USD,2551.763916015625,Crypto
2025-05-26,ETH-USD,2564.138427734375,Crypto
2025-05-27,ETH-USD,2663.06982421875,Crypto
2025-05-28,ETH-USD,2682.212890625,Crypto
2025-05-29,ETH-USD,2632.65478515625,Crypto
2025-05-30,ETH-USD,2529.943603515625,Crypto
2025-05-31,ETH-USD,2529.08740234375,Crypto
2025-06-01,ETH-USD,2536.266357421875,Crypto
2025-06-02,ETH-USD,2607.097412109375,Crypto
2025-06-03,ETH-USD,2593.2802734375,Crypto
2025-06-04,ETH-USD,2608.64306640625,Crypto
2025-06-05,ETH-USD,2416.28564453125,Crypto
2025-06-06,ETH-USD,2477.19482421875,Crypto
2025-06-07,ETH-USD,2526.50537109375,Crypto
2025-06-08,ETH-USD,2510.787109375,Crypto
2025-06-09,ETH-USD,2681.51708984375,Crypto
2025-06-10,ETH-USD,2813.517578125,Crypto
2025-06-11,ETH-USD,2773.529296875,Crypto
2025-06-12,ETH-USD,2651.795166015625,Crypto
2025-06-13,ETH-USD,2579.486083984375,Crypto
2025-06-14,ETH-USD,2533.444091796875,Crypto
2025-06-15,ETH-USD,2546.837158203125,Crypto
2025-06-16,ETH-USD,2540.60498046875,Crypto
2025-06-17,ETH-USD,2510.761474609375,Crypto
2025-06-18,ETH-USD,2524.301513671875,Crypto
2025-06-19,ETH-USD,2521.653564453125,Crypto
2025-06-20,ETH-USD,2407.30419921875,Crypto
2025-06-21,ETH-USD,2300.49560546875,Crypto
2025-06-22,ETH-USD,2228.213134765625,Crypto
2025-06-23,ETH-USD,2421.824951171875,Crypto
2025-06-24,ETH-USD,2448.0087890625,Crypto
2025-06-25,ETH-USD,2419.310302734375,Crypto
2025-06-26,ETH-USD,2416.146728515625,Crypto
2025-06-27,ETH-USD,2423.866943359375,Crypto
2025-06-28,ETH-USD,2437.109375,Crypto
2025-06-29,ETH-USD,2500.9599609375,Crypto
2025-06-30,ETH-USD,2486.46435546875,Crypto
2025-07-01,ETH-USD,2405.792724609375,Crypto
2025-07-02,ETH-USD,2571.33544921875,Crypto
2025-07-03,ETH-USD,2591.00732421875,Crypto
2025-07-04,ETH-USD,2508.518310546875,Crypto
2025-07-05,ETH-USD,2517.280029296875,Crypto
2025-07-06,ETH-USD,2571.236572265625,Crypto
2025-07-07,ETH-USD,2543.01318359375,Crypto
2025-07-08,ETH-USD,2615.505859375,Crypto
2025-07-09,ETH-USD,2770.777587890625,Crypto
2025-07-10,ETH-USD,2954.84521484375,Crypto
2025-07-11,ETH-USD,2957.88623046875,Crypto
2025-07-12,ETH-USD,2942.91162109375,Crypto
2025-07-13,ETH-USD,2959.803955078125,Crypto
2025-07-14,ETH-USD,2957.33,Future
2025-07-15,ETH-USD,2943.24,Future
2025-07-16,ETH-USD,2954.54,Future
2025-07-17,ETH-USD,2908.94,Future
2025-07-18,ETH-USD,2932.21,Future
2025-07-19,ETH-USD,2929.58,Future
2025-07-20,ETH-USD,2879.5,Future
2025-07-21,ETH-USD,2850.13,Future
2025-07-22,ETH-USD,2825.4,Future
2025-07-23,ETH-USD,2814.03,Future
2025-07-24,ETH-USD,2809.76,Future
2025-07-25,ETH-USD,2816.87,Future
2025-07-26,ETH-USD,2773.11,Future
2025-07-27,ETH-USD,2772.37,Future
2025-07-28,ETH-USD,2803.25,Future
2025-07-29,ETH-USD,2815.97,Future
2025-07-30,ETH-USD,2805.97,Future
2025-07-31,ETH-USD,2808.37,Future
2025-08-01,ETH-USD,2857.7,Future
2025-08-02,ETH-USD,2978.59,Future
2025-08-03,ETH-USD,2984.23,Future
2025-08-04,ETH-USD,2983.58,Future
2025-08-05,ETH-USD,2985.19,Future
2025-08-06,ETH-USD,2968.97,Future
2025-08-07,ETH-USD,3025.71,Future
2025-08-08,ETH-USD,3087.11,Future
2025-08-09,ETH-USD,3081.85,Future
2025-08-10,ETH-USD,3076.99,Future
2025-08-11,ETH-USD,3057.82,Future
2025-08-12,ETH-USD,3088.59,Future
2023-08-25,MSFT,318.7080383300781,Stock
2023-08-28,MSFT,319.41851806640625,Stock
2023-08-29,MSFT,324.06622314453125,Stock
2023-08-30,MSFT,324.4411926269531,Stock
2023-08-31,MSFT,323.4248352050781,Stock
2023-09-01,MSFT,324.3129577636719,Stock
2023-09-05,MSFT,329.13824462890625,Stock
2023-09-06,MSFT,328.4771423339844,Stock
2023-09-07,MSFT,325.5464172363281,Stock
2023-09-08,MSFT,329.8487243652344,Stock
2023-09-11,MSFT,333.4701843261719,Stock
2023-09-12,MSFT,327.38177490234375,Stock
2023-09-13,MSFT,331.6150817871094,Stock
2023-09-14,MSFT,334.2201232910156,Stock
2023-09-15,MSFT,325.8522644042969,Stock
2023-09-18,MSFT,324.7076110839844,Stock
2023-09-19,MSFT,324.3030090332031,Stock
2023-09-20,MSFT,316.5272521972656,Stock
2023-09-21,MSFT,315.3036804199219,Stock
2023-09-22,MSFT,312.8170166015625,Stock
2023-09-25,MSFT,313.3399658203125,Stock
2023-09-26,MSFT,308.011474609375,Stock
2023-09-27,MSFT,308.65283203125,Stock
2023-09-28,MSFT,309.4916076660156,Stock
2023-09-29,MSFT,311.57366943359375,Stock
2023-10-02,MSFT,317.5436096191406,Stock
2023-10-03,MSFT,309.24493408203125,Stock
2023-10-04,MSFT,314.7412109375,Stock
2023-10-05,MSFT,315.1358947753906,Stock
2023-10-06,MSFT,322.93145751953125,Stock
2023-10-09,MSFT,325.4575500488281,Stock
2023-10-10,MSFT,324.0465087890625,Stock
2023-10-11,MSFT,328.023193359375,Stock
2023-10-12,MSFT,326.77984619140625,Stock
2023-10-13,MSFT,323.3952331542969,Stock
2023-10-16,MSFT,328.2402648925781,Stock
2023-10-17,MSFT,327.6679382324219,Stock
2023-10-18,MSFT,325.7437438964844,Stock
2023-10-19,MSFT,326.937744140625,Stock
2023-10-20,MSFT,322.3492126464844,Stock
2023-10-23,MSFT,324.96417236328125,Stock
2023-10-24,MSFT,326.1581726074219,Stock
2023-10-25,MSFT,336.1640625,Stock
2023-10-26,MSFT,323.5531311035156,Stock
2023-10-27,MSFT,325.44769287109375,Stock
2023-10-30,MSFT,332.8485107421875,Stock
2023-10-31,MSFT,333.6379089355469,Stock
2023-11-01,MSFT,341.4926452636719,Stock
2023-11-02,MSFT,343.7128601074219,Stock
2023-11-03,MSFT,348.1336364746094,Stock
2023-11-06,MSFT,351.8143005371094,Stock
2023-11-07,MSFT,355.7613525390625,Stock
2023-11-08,MSFT,358.3960876464844,Stock
2023-11-09,MSFT,355.9193115234375,Stock
2023-11-10,MSFT,364.7804870605469,Stock
2023-11-13,MSFT,361.8299865722656,Stock
2023-11-14,MSFT,365.37255859375,Stock
2023-11-15,MSFT,365.5208740234375,Stock
2023-11-16,MSFT,371.9479064941406,Stock
2023-11-17,MSFT,365.6988220214844,Stock
2023-11-20,MSFT,373.2036437988281,Stock
2023-11-21,MSFT,368.8827209472656,Stock
2023-11-22,MSFT,373.60906982421875,Stock
2023-11-24,MSFT,373.19378662109375,Stock
2023-11-27,MSFT,374.3605041503906,Stock
2023-11-28,MSFT,378.4046325683594,Stock
2023-11-29,MSFT,374.59783935546875,Stock
2023-11-30,MSFT,374.65716552734375,Stock
2023-12-01,MSFT,370.30657958984375,Stock
2023-12-04,MSFT,364.996826171875,Stock
2023-12-05,MSFT,368.3388977050781,Stock
2023-12-06,MSFT,364.66064453125,Stock
2023-12-07,MSFT,366.7865295410156,Stock
2023-12-08,MSFT,370.0296936035156,Stock
2023-12-11,MSFT,367.1325378417969,Stock
2023-12-12,MSFT,370.177978515625,Stock
2023-12-13,MSFT,370.1681213378906,Stock
2023-12-14,MSFT,361.8228454589844,Stock
2023-12-15,MSFT,366.5690002441406,Stock
2023-12-18,MSFT,368.4674072265625,Stock
2023-12-19,MSFT,369.070556640625,Stock
2023-12-20,MSFT,366.4601745605469,Stock
2023-12-21,MSFT,369.3474426269531,Stock
2023-12-22,MSFT,370.3757629394531,Stock
2023-12-26,MSFT,370.4548645019531,Stock
2023-12-27,MSFT,369.8714904785156,Stock
2023-12-28,MSFT,371.0679016113281,Stock
2023-12-29,MSFT,371.81939697265625,Stock
2024-01-02,MSFT,366.70733642578125,Stock
2024-01-03,MSFT,366.4404296875,Stock
2024-01-04,MSFT,363.8102722167969,Stock
2024-01-05,MSFT,363.62237548828125,Stock
2024-01-08,MSFT,370.4845275878906,Stock
2024-01-09,MSFT,371.57220458984375,Stock
2024-01-10,MSFT,378.47381591796875,Stock
2024-01-11,MSFT,380.31292724609375,Stock
2024-01-12,MSFT,384.1098937988281,Stock
2024-01-16,MSFT,385.8896789550781,Stock
2024-01-17,MSFT,385.0986328125,Stock
2024-01-18,MSFT,389.4492492675781,Stock
2024-01-19,MSFT,394.1953430175781,Stock
2024-01-22,MSFT,392.05963134765625,Stock
2024-01-23,MSFT,394.4227600097656,Stock
2024-01-24,MSFT,398.04168701171875,Stock
2024-01-25,MSFT,400.3258056640625,Stock
2024-01-26,MSFT,399.39630126953125,Stock
2024-01-29,MSFT,405.121337890625,Stock
2024-01-30,MSFT,404.0040588378906,Stock
2024-01-31,MSFT,393.11761474609375,Stock
2024-02-01,MSFT,399.2480163574219,Stock
2024-02-02,MSFT,406.6044616699219,Stock
2024-02-05,MSFT,401.0970153808594,Stock
2024-02-06,MSFT,400.9388122558594,Stock
2024-02-07,MSFT,409.4027404785156,Stock
2024-02-08,MSFT,409.4620666503906,Stock
2024-02-09,MSFT,415.82977294921875,Stock
2024-02-12,MSFT,410.5991516113281,Stock
2024-02-13,MSFT,401.759521484375,Stock
2024-02-14,MSFT,405.6426696777344,Stock
2024-02-15,MSFT,402.7402038574219,Stock
2024-02-16,MSFT,400.2637023925781,Stock
2024-02-20,MSFT,399.005615234375,Stock
2024-02-21,MSFT,398.4013671875,Stock
2024-02-22,MSFT,407.7823791503906,Stock
2024-02-23,MSFT,406.4847106933594,Stock
2024-02-26,MSFT,403.7110290527344,Stock
2024-02-27,MSFT,403.6515808105469,Stock
2024-02-28,MSFT,403.88934326171875,Stock
2024-02-29,MSFT,409.7536926269531,Stock
2024-03-01,MSFT,411.59619140625,Stock
2024-03-04,MSFT,411.0216369628906,Stock
2024-03-05,MSFT,398.866943359375,Stock
2024-03-06,MSFT,398.3122253417969,Stock
2024-03-07,MSFT,405.2959899902344,Stock
2024-03-08,MSFT,402.4034118652344,Stock
2024-03-11,MSFT,400.7193603515625,Stock
2024-03-12,MSFT,411.3782958984375,Stock
2024-03-13,MSFT,411.1999816894531,Stock
2024-03-14,MSFT,421.22491455078125,Stock
2024-03-15,MSFT,412.507568359375,Stock
2024-03-18,MSFT,413.39910888671875,Stock
2024-03-19,MSFT,417.4506530761719,Stock
2024-03-20,MSFT,421.23480224609375,Stock
2024-03-21,MSFT,425.3358459472656,Stock
2024-03-22,MSFT,424.7118225097656,Stock
2024-03-25,MSFT,418.88702392578125,Stock
2024-03-26,MSFT,417.6884460449219,Stock
2024-03-27,MSFT,417.4704895019531,Stock
2024-03-28,MSFT,416.7671813964844,Stock
2024-04-01,MSFT,420.58099365234375,Stock
2024-04-02,MSFT,417.4803771972656,Stock
2024-04-03,MSFT,416.4997253417969,Stock
2024-04-04,MSFT,413.9538879394531,Stock
2024-04-05,MSFT,421.52203369140625,Stock
2024-04-08,MSFT,420.600830078125,Stock
2024-04-09,MSFT,422.2749328613281,Stock
2024-04-10,MSFT,419.2833251953125,Stock
2024-04-11,MSFT,423.9093933105469,Stock
2024-04-12,MSFT,417.93609619140625,Stock
2024-04-15,MSFT,409.7536926269531,Stock
2024-04-16,MSFT,410.6848449707031,Stock
2024-04-17,MSFT,407.9706115722656,Stock
2024-04-18,MSFT,400.4717102050781,Stock
2024-04-19,MSFT,395.3701171875,Stock
2024-04-22,MSFT,397.19281005859375,Stock
2024-04-23,MSFT,403.7407531738281,Stock
2024-04-24,MSFT,405.2167053222656,Stock
2024-04-25,MSFT,395.2908935546875,Stock
2024-04-26,MSFT,402.5024719238281,Stock
2024-04-29,MSFT,398.4706726074219,Stock
2024-04-30,MSFT,385.67205810546875,Stock
2024-05-01,MSFT,391.2293701171875,Stock
